index,path_length,expanded_nodes_num
949,519.9554108468288,1523
950,394.5168106668157,1238
951,729.6782822743044,1465
952,549.0853531617399,1838
953,308.09040379562236,810
954,318.6761902332494,1078
955,331.6345596729067,1041
956,404.3746750430847,884
957,404.2447327281735,1302
958,488.7005768508896,1400
959,495.77164466275497,1679
960,361.23253941935354,1386
961,637.09754647056,1734
962,653.0975464705601,1590
963,654.7665940288725,1947
964,434.28636328851644,1666
965,803.6488450227816,2017
966,597.09754647056,1132
967,431.07315985291973,906
968,272.00714267493703,770
969,434.24473272817363,1311
970,491.12698372208257,1731
971,398.2031021678308,810
972,647.8254685319181,1428
973,344.6051224213839,1038
974,350.2325394193535,889
975,508.2863632885165,1146
976,755.6072144624387,1836
977,644.0975464705599,1892
978,672.1513703397229,1669
979,734.0924958366775,1992
980,460.5290039756357,1352
981,472.6589462905468,1501
982,859.7199128346472,2025
983,413.17366491630804,1475
984,404.85995641732325,1588
985,620.5828278447988,1649
986,720.6660889654843,1800
987,493.18585822512824,1222
988,641.9381669041262,2026
989,833.1463197058404,1939
990,621.3107499061566,1828
991,262.17871555019065,800
992,324.2619766708762,873
993,558.499566724113,1544
994,458.61731573020404,1428
995,546.6417023478441,1666
996,361.8183258569804,758
997,446.21529547665085,1439
998,637.9970414071719,1826
999,450.45793616377017,1235
1000,470.5290039756358,1675
1001,290.6639969244294,1196
1002,513.8305191658006,1732
1003,380.1736649163081,1067
1004,517.6000717875012,1315
1005,348.81832585698044,954
1006,256.1076477383253,701
1007,378.47518010647286,1110
1008,569.783837971575,1263
1009,480.57063453597857,1492
1010,806.5483399593934,1991
1011,612.6538956566642,1732
1012,470.0437226013971,784
1013,461.7300141024124,894
1014,274.8772003600258,1120
1015,460.3036072312192,1470
1016,591.541197284456,1105
1017,542.4701294725902,1789
1018,375.91883092036875,1224
1019,405.78888860545766,1329
1020,391.5168106668157,1340
1021,813.1930009000658,1663
1022,312.0904037956224,559
1023,484.70057685088955,1448
1024,365.3036072312191,1367
1025,478.9726547895317,1279
1026,642.6244584051415,1514
1027,561.7838379715753,1418
1028,570.5411972844558,1438
1029,361.5462479183384,1295
1030,667.0681092190373,1845
1031,414.27416997969635,1385
1032,386.64675298172676,1191
1033,393.173664916308,1400
1034,543.955410846829,1651
1035,506.21529547665097,1696
1036,371.7178207935921,1091
1037,436.7888886054578,1037
1038,601.5117600329331,1906
1039,503.3990616607247,1419
1040,492.9848480983515,1789
1041,502.26911934581375,1580
1042,443.90158697766594,1321
1043,378.5168106668158,596
1044,755.5361466505734,1798
1045,379.88939366884597,1013
1046,393.5878784786812,1088
1047,650.5533905932762,1638
1048,627.8965363437836,1834
1049,483.8721497261433,1646
1050,475.80108191427774,1407
1051,586.5828278447985,1715
1052,694.7077195258271,2020
1053,685.4945160902305,1771
1054,661.2813126546338,1868
1055,386.5756851698612,1268
1056,677.1808075912458,1845
1057,467.73001410241227,1150
1058,722.1513703397229,1915
1059,439.6589462905467,1429
1060,541.6122650963213,1291
1061,339.4751801064728,1181
1062,797.0630585851546,1764
1063,369.06096654409976,787
1064,640.8670990922607,1842
1065,588.9137802864863,1687
1066,465.2447327281737,1830
1067,380.7888886054577,1184
1068,397.17366491630804,797
1069,627.9970414071718,1459
1070,352.5756851698611,1039
1071,415.5878784786812,1360
1072,684.3940110268422,1904
1073,375.3036072312192,967
1074,620.0681092190373,1977
1075,347.43354954613017,1447
1076,788.5777772109161,1890
1077,390.20310216783076,1303
1078,593.1686142824256,1674
1079,306.3624817342644,718
